time,us_aqi,pm2_5,pm10,nitrogen_dioxide,sulphur_dioxide,ozone,carbon_monoxide,temperature,humidity,pressure,wind_speed
2025-03-08 21:00:00,75,32.2,33.2,62.6,5.1,15.0,408.0,0.0,0.0,0.0,0.0
2025-03-08 22:00:00,76,27.8,28.6,48.5,4.5,23.0,287.0,0.0,0.0,0.0,0.0
2025-03-08 23:00:00,77,24.4,25.4,32.5,4.5,34.0,233.0,0.0,0.0,0.0,0.0
2025-03-09 00:00:00,78,22.4,23.9,21.2,5.1,45.0,362.0,0.0,0.0,0.0,0.0
2025-03-09 01:00:00,79,21.4,23.1,28.1,5.9,43.0,873.0,0.0,0.0,0.0,0.0
2025-03-09 02:00:00,79,25.3,27.5,37.3,7.2,41.0,1567.0,0.0,0.0,0.0,0.0
2025-03-09 03:00:00,80,28.8,31.1,40.9,9.5,48.0,1964.0,0.0,0.0,0.0,0.0
2025-03-09 04:00:00,81,28.9,31.8,33.7,14.1,73.0,1776.0,0.0,0.0,0.0,0.0
2025-03-09 05:00:00,82,14.4,17.2,21.1,19.7,106.0,1291.0,0.0,0.0,0.0,0.0
2025-03-09 06:00:00,82,11.0,12.8,11.3,22.9,133.0,896.0,0.0,0.0,0.0,0.0
2025-03-09 07:00:00,81,10.6,12.1,7.0,21.7,147.0,646.0,0.0,0.0,0.0,0.0
2025-03-09 08:00:00,81,10.4,11.9,5.5,18.1,154.0,485.0,0.0,0.0,0.0,0.0
2025-03-09 09:00:00,81,10.5,11.6,7.0,15.3,154.0,630.0,0.0,0.0,0.0,0.0
2025-03-09 10:00:00,81,10.6,11.5,11.2,14.6,146.0,1398.0,0.0,0.0,0.0,0.0
2025-03-09 11:00:00,81,10.8,11.4,18.4,14.7,130.0,2471.0,0.0,0.0,0.0,0.0
2025-03-09 12:00:00,88,12.3,12.6,25.8,15.6,116.0,3113.0,0.0,0.0,0.0,0.0
2025-03-09 13:00:00,98,25.7,26.0,52.0,16.2,84.0,2922.0,0.0,0.0,0.0,0.0
2025-03-09 14:00:00,93,36.6,36.8,87.7,16.9,40.0,2300.0,0.0,0.0,0.0,0.0
2025-03-09 15:00:00,83,41.8,42.0,110.2,17.0,10.0,1714.0,0.0,0.0,0.0,0.0
2025-03-09 16:00:00,83,43.1,43.4,107.6,15.9,8.0,1300.0,0.0,0.0,0.0,0.0
2025-03-09 17:00:00,83,42.4,42.7,91.9,14.1,20.0,922.0,0.0,0.0,0.0,0.0
2025-03-09 18:00:00,82,40.7,41.0,76.8,12.3,30.0,639.0,0.0,0.0,0.0,0.0
2025-03-09 19:00:00,82,39.2,39.5,67.2,10.6,30.0,494.0,0.0,0.0,0.0,0.0
2025-03-09 20:00:00,81,37.7,38.2,58.2,8.9,27.0,444.0,0.0,0.0,0.0,0.0
2025-03-09 21:00:00,81,38.1,38.9,49.2,7.6,28.0,415.0,0.0,0.0,0.0,0.0
2025-03-09 22:00:00,81,36.0,36.7,38.6,7.2,35.0,370.0,0.0,0.0,0.0,0.0
2025-03-09 23:00:00,82,32.9,34.0,27.9,7.2,44.0,345.0,0.0,0.0,0.0,0.0
2025-03-10 00:00:00,83,20.6,21.8,8.5,7.9,99.0,376.0,0.0,0.0,0.0,0.0
2025-03-10 01:00:00,83,17.1,18.6,13.4,7.0,96.0,520.0,0.0,0.0,0.0,0.0
2025-03-10 02:00:00,82,17.4,19.2,20.1,5.8,92.0,718.0,0.0,0.0,0.0,0.0
2025-03-10 03:00:00,82,19.6,21.7,24.2,5.1,91.0,834.0,0.0,0.0,0.0,0.0
2025-03-10 04:00:00,81,22.1,23.9,23.2,5.2,95.0,785.0,0.0,0.0,0.0,0.0
2025-03-10 05:00:00,80,21.6,24.4,19.7,5.8,101.0,653.0,0.0,0.0,0.0,0.0
2025-03-10 06:00:00,81,19.2,23.1,16.3,6.3,107.0,545.0,0.0,0.0,0.0,0.0
2025-03-10 07:00:00,82,17.3,20.7,13.6,6.7,113.0,494.0,0.0,0.0,0.0,0.0
2025-03-10 08:00:00,82,17.0,21.2,11.1,7.2,118.0,467.0,0.0,0.0,0.0,0.0
2025-03-10 09:00:00,83,18.7,25.4,10.5,7.5,120.0,477.0,0.0,0.0,0.0,0.0
2025-03-10 10:00:00,83,20.8,30.9,13.1,7.8,116.0,523.0,0.0,0.0,0.0,0.0
2025-03-10 11:00:00,84,23.1,36.6,17.6,8.1,109.0,606.0,0.0,0.0,0.0,0.0
2025-03-10 12:00:00,85,24.6,38.8,21.3,8.7,108.0,743.0,0.0,0.0,0.0,0.0
2025-03-10 13:00:00,86,27.9,39.1,23.1,7.9,101.0,1022.0,0.0,0.0,0.0,0.0
2025-03-10 14:00:00,86,26.8,35.3,25.4,6.8,92.0,1355.0,0.0,0.0,0.0,0.0
2025-03-10 15:00:00,85,22.8,30.6,26.0,5.9,87.0,1495.0,0.0,0.0,0.0,0.0
2025-03-10 16:00:00,84,19.8,27.4,23.4,5.4,88.0,1264.0,0.0,0.0,0.0,0.0
2025-03-10 17:00:00,82,17.6,24.2,19.1,5.1,93.0,841.0,0.0,0.0,0.0,0.0
2025-03-10 18:00:00,80,15.4,20.4,14.9,4.8,98.0,507.0,0.0,0.0,0.0,0.0
2025-03-10 19:00:00,78,12.5,17.3,11.3,4.2,103.0,381.0,0.0,0.0,0.0,0.0
2025-03-10 20:00:00,76,11.4,16.9,7.9,3.5,107.0,345.0,0.0,0.0,0.0,0.0
2025-03-10 21:00:00,74,12.5,20.0,5.6,3.1,109.0,331.0,0.0,0.0,0.0,0.0
2025-03-10 22:00:00,72,15.1,23.9,4.0,3.0,108.0,280.0,0.0,0.0,0.0,0.0
2025-03-10 23:00:00,70,15.9,24.2,3.5,3.1,103.0,251.0,0.0,0.0,0.0,0.0
2025-03-11 00:00:00,69,14.1,20.4,9.0,3.1,82.0,351.0,0.0,0.0,0.0,0.0
2025-03-11 01:00:00,68,15.3,21.1,19.0,3.5,68.0,746.0,0.0,0.0,0.0,0.0
2025-03-11 02:00:00,68,18.3,24.0,32.3,4.1,50.0,1270.0,0.0,0.0,0.0,0.0
2025-03-11 03:00:00,68,23.5,27.1,39.0,5.0,45.0,1538.0,0.0,0.0,0.0,0.0
2025-03-11 04:00:00,69,22.9,29.1,32.7,6.3,63.0,1290.0,0.0,0.0,0.0,0.0
2025-03-11 05:00:00,69,17.0,33.1,19.7,8.0,94.0,784.0,0.0,0.0,0.0,0.0
2025-03-11 06:00:00,68,15.9,40.3,9.8,9.8,119.0,412.0,0.0,0.0,0.0,0.0
2025-03-11 07:00:00,68,18.3,49.4,6.6,11.9,133.0,338.0,0.0,0.0,0.0,0.0
2025-03-11 08:00:00,68,20.6,51.3,6.5,14.2,142.0,398.0,0.0,0.0,0.0,0.0
2025-03-11 09:00:00,68,22.9,54.7,7.6,16.2,148.0,485.0,0.0,0.0,0.0,0.0
2025-03-11 10:00:00,69,25.3,60.3,5.5,17.4,155.0,516.0,0.0,0.0,0.0,0.0
2025-03-11 11:00:00,69,26.9,64.7,4.6,18.4,159.0,575.0,0.0,0.0,0.0,0.0
2025-03-11 12:00:00,82,26.7,70.1,15.7,19.3,143.0,805.0,0.0,0.0,0.0,0.0
2025-03-11 13:00:00,99,52.9,94.3,49.3,21.8,101.0,1432.0,0.0,0.0,0.0,0.0
2025-03-11 14:00:00,101,75.2,116.6,95.2,25.1,43.0,2231.0,0.0,0.0,0.0,0.0
2025-03-11 15:00:00,84,85.4,126.2,126.8,27.0,2.0,2671.0,0.0,0.0,0.0,0.0
2025-03-11 16:00:00,80,85.9,124.3,133.2,26.8,0.0,2436.0,0.0,0.0,0.0,0.0
2025-03-11 17:00:00,85,83.4,118.3,125.3,25.1,0.0,1841.0,0.0,0.0,0.0,0.0
2025-03-11 18:00:00,91,80.1,109.9,109.6,22.1,6.0,1303.0,0.0,0.0,0.0,0.0
2025-03-11 19:00:00,96,59.3,76.6,82.7,16.8,28.0,950.0,0.0,0.0,0.0,0.0
2025-03-11 20:00:00,99,40.7,55.5,47.9,10.1,58.0,654.0,0.0,0.0,0.0,0.0
2025-03-11 21:00:00,102,27.7,39.5,21.5,5.0,81.0,445.0,0.0,0.0,0.0,0.0
2025-03-11 22:00:00,104,26.0,37.4,10.0,3.0,90.0,312.0,0.0,0.0,0.0,0.0
2025-03-11 23:00:00,105,24.0,34.8,7.0,2.6,91.0,267.0,0.0,0.0,0.0,0.0
2025-03-12 00:00:00,106,31.8,35.7,27.6,5.2,64.0,378.0,0.0,0.0,0.0,0.0
2025-03-12 01:00:00,108,28.6,31.7,33.2,5.4,56.0,812.0,0.0,0.0,0.0,0.0
2025-03-12 02:00:00,109,29.6,32.0,40.5,5.7,47.0,1401.0,0.0,0.0,0.0,0.0
2025-03-12 03:00:00,110,32.8,33.9,42.5,6.4,47.0,1714.0,0.0,0.0,0.0,0.0
2025-03-12 04:00:00,111,28.5,30.4,34.0,7.9,67.0,1469.0,0.0,0.0,0.0,0.0
2025-03-12 05:00:00,112,16.8,30.9,20.1,9.9,97.0,948.0,0.0,0.0,0.0,0.0
2025-03-12 06:00:00,112,20.7,60.3,9.6,11.6,121.0,556.0,0.0,0.0,0.0,0.0
2025-03-12 07:00:00,112,21.8,64.0,6.1,12.7,134.0,464.0,0.0,0.0,0.0,0.0
2025-03-12 08:00:00,113,20.6,58.2,5.9,13.5,141.0,501.0,0.0,0.0,0.0,0.0
2025-03-12 09:00:00,113,21.6,57.2,6.9,14.1,144.0,568.0,0.0,0.0,0.0,0.0
2025-03-12 10:00:00,113,22.9,59.3,5.8,14.6,148.0,586.0,0.0,0.0,0.0,0.0
2025-03-12 11:00:00,112,23.6,60.3,5.9,14.9,149.0,633.0,0.0,0.0,0.0,0.0
2025-03-12 12:00:00,112,15.7,29.6,14.7,17.0,136.0,843.0,0.0,0.0,0.0,0.0
2025-03-12 13:00:00,111,43.9,56.6,45.4,19.6,97.0,1427.0,0.0,0.0,0.0,0.0
2025-03-12 14:00:00,110,64.5,77.1,87.7,23.2,42.0,2173.0,0.0,0.0,0.0,0.0
2025-03-12 15:00:00,109,75.2,87.5,118.2,25.8,3.0,2583.0,0.0,0.0,0.0,0.0
2025-03-12 16:00:00,108,78.7,90.3,126.5,27.0,0.0,2366.0,0.0,0.0,0.0,0.0
2025-03-12 17:00:00,107,77.8,88.2,123.2,27.2,0.0,1813.0,0.0,0.0,0.0,0.0
2025-03-12 18:00:00,106,76.4,86.1,116.2,25.6,2.0,1294.0,0.0,0.0,0.0,0.0
2025-03-12 19:00:00,106,71.7,80.6,107.2,20.9,3.0,906.0,0.0,0.0,0.0,0.0
2025-03-12 20:00:00,107,59.8,66.1,94.6,14.3,4.0,551.0,0.0,0.0,0.0,0.0
2025-03-12 21:00:00,109,44.4,48.3,82.0,9.1,7.0,309.0,0.0,0.0,0.0,0.0
2025-03-12 22:00:00,111,33.2,36.3,69.6,6.6,12.0,197.0,0.0,0.0,0.0,0.0
2025-03-12 23:00:00,112,29.8,33.3,57.3,5.4,17.0,197.0,0.0,0.0,0.0,0.0
2025-03-13 00:00:00,112,23.4,27.8,13.0,2.6,58.0,336.0,0.0,0.0,0.0,0.0
2025-03-13 01:00:00,111,21.7,26.0,18.9,2.6,56.0,757.0,0.0,0.0,0.0,0.0
2025-03-13 02:00:00,111,21.7,25.8,26.6,2.7,54.0,1317.0,0.0,0.0,0.0,0.0
2025-03-13 03:00:00,110,19.2,24.1,29.9,3.3,59.0,1607.0,0.0,0.0,0.0,0.0
2025-03-13 04:00:00,109,11.6,22.6,24.2,4.8,76.0,1360.0,0.0,0.0,0.0,0.0
2025-03-13 05:00:00,107,10.5,21.7,13.9,6.8,100.0,843.0,0.0,0.0,0.0,0.0
2025-03-13 06:00:00,106,10.3,21.0,6.2,8.5,119.0,453.0,0.0,0.0,0.0,0.0
2025-03-13 07:00:00,105,10.5,20.3,4.1,9.5,127.0,358.0,0.0,0.0,0.0,0.0
2025-03-13 08:00:00,104,10.4,19.8,4.6,10.1,129.0,390.0,0.0,0.0,0.0,0.0
2025-03-13 09:00:00,103,10.5,19.3,5.6,10.5,130.0,445.0,0.0,0.0,0.0,0.0
2025-03-13 10:00:00,102,10.9,19.2,4.7,10.8,132.0,477.0,0.0,0.0,0.0,0.0
2025-03-13 11:00:00,100,11.2,19.6,4.4,10.9,132.0,533.0,0.0,0.0,0.0,0.0
2025-03-13 12:00:00,99,10.0,16.5,14.8,8.9,103.0,649.0,0.0,0.0,0.0,0.0
2025-03-13 13:00:00,99,21.7,28.2,37.7,11.1,74.0,909.0,0.0,0.0,0.0,0.0
2025-03-13 14:00:00,97,39.3,46.1,68.9,14.0,35.0,1228.0,0.0,0.0,0.0,0.0
2025-03-13 15:00:00,95,49.1,56.3,90.0,15.5,6.0,1389.0,0.0,0.0,0.0,0.0
2025-03-13 16:00:00,93,53.7,61.0,92.3,14.2,0.0,1255.0,0.0,0.0,0.0,0.0
2025-03-13 17:00:00,91,49.7,56.3,84.3,11.3,1.0,962.0,0.0,0.0,0.0,0.0
2025-03-13 18:00:00,89,40.6,45.5,73.7,8.8,8.0,707.0,0.0,0.0,0.0,0.0
2025-03-13 19:00:00,86,33.2,36.8,61.2,7.1,19.0,555.0,0.0,0.0,0.0,0.0
2025-03-13 20:00:00,83,28.5,31.8,45.9,5.8,33.0,439.0,0.0,0.0,0.0,0.0
2025-03-13 21:00:00,81,25.7,28.3,32.8,4.7,45.0,359.0,0.0,0.0,0.0,0.0
2025-03-13 22:00:00,79,23.3,25.2,22.4,4.0,52.0,304.0,0.0,0.0,0.0,0.0
2025-03-13 23:00:00,78,21.5,22.8,14.2,3.6,56.0,283.0,0.0,0.0,0.0,0.0
2025-03-14 00:00:00,78,10.0,12.3,5.2,2.2,90.0,325.0,0.0,0.0,0.0,0.0
2025-03-14 01:00:00,77,10.4,12.9,19.2,2.8,68.0,486.0,0.0,0.0,0.0,0.0
2025-03-14 02:00:00,76,13.4,15.8,38.0,3.7,40.0,709.0,0.0,0.0,0.0,0.0
2025-03-14 03:00:00,75,20.6,22.1,48.5,5.0,26.0,850.0,0.0,0.0,0.0,0.0
2025-03-14 04:00:00,75,26.7,28.5,42.9,7.1,41.0,833.0,0.0,0.0,0.0,0.0
2025-03-14 05:00:00,76,18.1,26.1,29.0,9.6,72.0,734.0,0.0,0.0,0.0,0.0
2025-03-14 06:00:00,77,24.4,52.2,17.4,10.8,97.0,635.0,0.0,0.0,0.0,0.0
2025-03-14 07:00:00,78,12.5,30.4,11.7,9.5,109.0,529.0,0.0,0.0,0.0,0.0
2025-03-14 08:00:00,78,11.3,26.3,8.3,6.8,116.0,423.0,0.0,0.0,0.0,0.0
2025-03-14 09:00:00,78,11.1,25.0,6.7,4.9,120.0,419.0,0.0,0.0,0.0,0.0
2025-03-14 10:00:00,78,13.4,29.7,6.6,4.6,121.0,627.0,0.0,0.0,0.0,0.0
2025-03-14 11:00:00,79,13.3,28.8,8.3,4.9,118.0,937.0,0.0,0.0,0.0,0.0
2025-03-14 12:00:00,79,19.6,41.6,19.1,6.7,96.0,1127.0,0.0,0.0,0.0,0.0
2025-03-14 13:00:00,79,34.3,60.8,32.5,6.8,78.0,1067.0,0.0,0.0,0.0,0.0
2025-03-14 14:00:00,80,33.9,55.2,50.5,7.0,53.0,887.0,0.0,0.0,0.0,0.0
2025-03-14 15:00:00,80,32.2,49.6,60.0,7.0,38.0,753.0,0.0,0.0,0.0,0.0
2025-03-14 16:00:00,79,28.9,42.5,53.2,6.7,43.0,750.0,0.0,0.0,0.0,0.0
2025-03-14 17:00:00,77,28.3,41.1,38.0,6.2,59.0,792.0,0.0,0.0,0.0,0.0
2025-03-14 18:00:00,75,26.8,39.3,25.2,5.7,72.0,788.0,0.0,0.0,0.0,0.0
2025-03-14 19:00:00,74,24.3,37.1,18.6,5.1,78.0,681.0,0.0,0.0,0.0,0.0
2025-03-14 20:00:00,73,22.6,36.2,14.3,4.5,81.0,528.0,0.0,0.0,0.0,0.0
2025-03-14 21:00:00,73,21.1,33.4,11.6,4.0,82.0,410.0,0.0,0.0,0.0,0.0
2025-03-14 22:00:00,72,19.7,30.0,9.6,3.8,80.0,321.0,0.0,0.0,0.0,0.0
2025-03-14 23:00:00,72,18.8,28.7,9.1,3.8,75.0,267.0,0.0,0.0,0.0,0.0
2025-03-15 00:00:00,72,29.6,51.1,6.7,3.3,91.0,343.0,0.0,0.0,0.0,0.0
2025-03-15 01:00:00,74,29.0,49.0,16.8,3.8,78.0,698.0,0.0,0.0,0.0,0.0
2025-03-15 02:00:00,75,26.4,40.3,30.3,4.4,62.0,1182.0,0.0,0.0,0.0,0.0
2025-03-15 03:00:00,76,27.0,34.7,37.7,5.1,54.0,1444.0,0.0,0.0,0.0,0.0
2025-03-15 04:00:00,77,32.1,55.5,32.9,6.0,64.0,1265.0,0.0,0.0,0.0,0.0
2025-03-15 05:00:00,77,23.6,48.3,21.8,6.9,83.0,864.0,0.0,0.0,0.0,0.0
2025-03-15 06:00:00,77,17.6,44.1,13.0,7.3,99.0,543.0,0.0,0.0,0.0,0.0
2025-03-15 07:00:00,77,17.1,45.6,9.5,6.7,106.0,416.0,0.0,0.0,0.0,0.0
2025-03-15 08:00:00,77,19.2,49.6,8.2,5.7,110.0,369.0,0.0,0.0,0.0,0.0
2025-03-15 09:00:00,78,20.4,48.9,8.1,5.1,111.0,365.0,0.0,0.0,0.0,0.0
2025-03-15 10:00:00,79,29.0,64.0,6.9,5.3,113.0,380.0,0.0,0.0,0.0,0.0
2025-03-15 11:00:00,80,20.7,44.5,7.0,6.0,113.0,438.0,0.0,0.0,0.0,0.0
2025-03-15 12:00:00,80,21.5,33.1,21.2,5.1,90.0,568.0,0.0,0.0,0.0,0.0
2025-03-15 13:00:00,81,20.6,29.4,29.6,5.3,77.0,858.0,0.0,0.0,0.0,0.0
2025-03-15 14:00:00,79,22.2,30.2,41.2,5.6,59.0,1220.0,0.0,0.0,0.0,0.0
2025-03-15 15:00:00,79,24.1,31.5,49.1,5.8,46.0,1424.0,0.0,0.0,0.0,0.0
2025-03-15 16:00:00,78,26.8,33.4,51.0,5.7,39.0,1335.0,0.0,0.0,0.0,0.0
2025-03-15 17:00:00,78,27.1,32.9,49.3,5.5,37.0,1087.0,0.0,0.0,0.0,0.0
2025-03-15 18:00:00,78,26.6,32.4,44.4,5.1,40.0,850.0,0.0,0.0,0.0,0.0
2025-03-15 19:00:00,78,25.6,32.9,34.5,4.5,54.0,665.0,0.0,0.0,0.0,0.0
2025-03-15 20:00:00,78,23.6,31.9,21.4,3.8,73.0,491.0,0.0,0.0,0.0,0.0
2025-03-15 21:00:00,78,22.4,36.9,11.5,3.2,86.0,369.0,0.0,0.0,0.0,0.0
2025-03-15 22:00:00,78,22.6,33.6,6.7,2.6,87.0,254.0,0.0,0.0,0.0,0.0
2025-03-15 23:00:00,78,17.6,23.7,5.0,2.1,81.0,192.0,0.0,0.0,0.0,0.0
2025-03-16 00:00:00,78,15.1,19.5,7.0,1.4,74.0,361.0,0.0,0.0,0.0,0.0
2025-03-16 01:00:00,77,14.7,17.9,15.8,2.1,57.0,1052.0,0.0,0.0,0.0,0.0
2025-03-16 02:00:00,76,17.4,20.0,27.5,3.1,36.0,1973.0,0.0,0.0,0.0,0.0
2025-03-16 03:00:00,75,22.4,24.7,33.5,4.6,30.0,2433.0,0.0,0.0,0.0,0.0
2025-03-16 04:00:00,75,21.7,25.5,28.3,7.1,54.0,1967.0,0.0,0.0,0.0,0.0
2025-03-16 05:00:00,74,13.0,23.7,17.4,9.9,93.0,1040.0,0.0,0.0,0.0,0.0
2025-03-16 06:00:00,73,11.2,22.6,8.9,11.7,124.0,349.0,0.0,0.0,0.0,0.0
2025-03-16 07:00:00,73,10.3,21.2,5.6,11.3,138.0,184.0,0.0,0.0,0.0,0.0
2025-03-16 08:00:00,72,10.4,21.0,4.7,9.7,145.0,255.0,0.0,0.0,0.0,0.0
2025-03-16 09:00:00,71,10.8,21.0,5.3,8.7,147.0,396.0,0.0,0.0,0.0,0.0
2025-03-16 10:00:00,71,11.2,21.1,4.7,8.9,150.0,552.0,0.0,0.0,0.0,0.0
2025-03-16 11:00:00,69,11.8,21.3,5.7,9.7,149.0,777.0,0.0,0.0,0.0,0.0
2025-03-16 12:00:00,79,7.2,10.0,13.7,9.2,135.0,1066.0,0.0,0.0,0.0,0.0
2025-03-16 13:00:00,96,21.3,23.7,42.2,10.5,97.0,1533.0,0.0,0.0,0.0,0.0
2025-03-16 14:00:00,97,32.6,34.7,81.1,12.3,46.0,2063.0,0.0,0.0,0.0,0.0
2025-03-16 15:00:00,81,38.1,39.9,107.0,13.2,8.0,2310.0,0.0,0.0,0.0,0.0
2025-03-16 16:00:00,69,43.3,45.8,108.3,12.5,0.0,2036.0,0.0,0.0,0.0,0.0
2025-03-16 17:00:00,71,47.5,50.8,96.7,10.8,0.0,1479.0,0.0,0.0,0.0,0.0
2025-03-16 18:00:00,72,49.1,51.8,83.8,9.1,6.0,1003.0,0.0,0.0,0.0,0.0
2025-03-16 19:00:00,74,42.1,44.2,73.1,7.3,12.0,736.0,0.0,0.0,0.0,0.0
2025-03-16 20:00:00,75,31.0,33.1,61.2,5.5,21.0,550.0,0.0,0.0,0.0,0.0
2025-03-16 21:00:00,76,24.2,26.0,49.4,4.1,29.0,428.0,0.0,0.0,0.0,0.0
2025-03-16 22:00:00,76,20.4,22.1,36.1,3.4,37.0,348.0,0.0,0.0,0.0,0.0
2025-03-16 23:00:00,76,18.1,19.7,23.0,3.2,45.0,333.0,0.0,0.0,0.0,0.0
2025-03-17 00:00:00,76,18.5,20.1,16.6,3.9,54.0,431.0,0.0,0.0,0.0,0.0
2025-03-17 01:00:00,76,17.6,19.1,24.0,3.9,49.0,768.0,0.0,0.0,0.0,0.0
2025-03-17 02:00:00,76,20.6,22.2,33.8,4.3,45.0,1220.0,0.0,0.0,0.0,0.0
2025-03-17 03:00:00,77,23.6,25.0,38.1,7.4,50.0,1461.0,0.0,0.0,0.0,0.0
2025-03-17 04:00:00,77,17.3,19.7,31.7,16.5,76.0,1291.0,0.0,0.0,0.0,0.0
2025-03-17 05:00:00,76,10.8,13.0,19.9,28.3,112.0,910.0,0.0,0.0,0.0,0.0
2025-03-17 06:00:00,76,11.1,13.5,10.6,35.2,140.0,599.0,0.0,0.0,0.0,0.0
2025-03-17 07:00:00,76,11.5,14.2,6.5,32.7,153.0,447.0,0.0,0.0,0.0,0.0
2025-03-17 08:00:00,76,11.6,14.7,4.9,25.2,158.0,365.0,0.0,0.0,0.0,0.0
2025-03-17 09:00:00,76,11.6,14.6,5.3,18.9,158.0,366.0,0.0,0.0,0.0,0.0
2025-03-17 10:00:00,76,11.1,14.0,5.1,15.8,156.0,458.0,0.0,0.0,0.0,0.0
2025-03-17 11:00:00,80,10.5,13.2,6.8,13.8,148.0,632.0,0.0,0.0,0.0,0.0
2025-03-17 12:00:00,101,9.3,12.0,15.4,14.5,140.0,874.0,0.0,0.0,0.0,0.0
2025-03-17 13:00:00,114,27.8,30.3,46.5,15.7,100.0,1282.0,0.0,0.0,0.0,0.0
2025-03-17 14:00:00,112,47.8,50.5,88.9,17.3,46.0,1758.0,0.0,0.0,0.0,0.0
2025-03-17 15:00:00,92,58.4,61.2,116.9,17.6,6.0,1998.0,0.0,0.0,0.0,0.0
2025-03-17 16:00:00,80,62.2,65.0,118.3,15.7,0.0,1811.0,0.0,0.0,0.0,0.0
2025-03-17 17:00:00,81,61.2,63.8,105.3,12.5,0.0,1387.0,0.0,0.0,0.0,0.0
2025-03-17 18:00:00,82,51.9,54.0,89.3,9.7,6.0,991.0,0.0,0.0,0.0,0.0
2025-03-17 19:00:00,83,36.6,38.1,71.8,7.7,20.0,687.0,0.0,0.0,0.0,0.0
2025-03-17 20:00:00,82,27.3,28.6,51.1,6.1,40.0,411.0,0.0,0.0,0.0,0.0
2025-03-17 21:00:00,82,22.4,23.6,33.9,4.9,56.0,232.0,0.0,0.0,0.0,0.0
2025-03-17 22:00:00,82,18.9,20.1,21.5,4.1,66.0,132.0,0.0,0.0,0.0,0.0
2025-03-17 23:00:00,82,16.1,17.4,12.6,3.6,73.0,129.0,0.0,0.0,0.0,0.0
2025-03-18 00:00:00,81,17.9,19.8,12.8,3.7,66.0,352.0,0.0,0.0,0.0,0.0
2025-03-18 01:00:00,81,16.8,18.7,21.2,3.5,56.0,1075.0,0.0,0.0,0.0,0.0
2025-03-18 02:00:00,81,19.8,21.9,32.5,3.6,44.0,2023.0,0.0,0.0,0.0,0.0
2025-03-18 03:00:00,81,24.2,26.2,38.0,6.0,45.0,2497.0,0.0,0.0,0.0,0.0
2025-03-18 04:00:00,81,24.3,27.4,32.4,13.8,71.0,2029.0,0.0,0.0,0.0,0.0
2025-03-18 05:00:00,82,12.5,17.1,21.0,24.1,110.0,1087.0,0.0,0.0,0.0,0.0
2025-03-18 06:00:00,82,10.4,14.2,11.8,29.6,140.0,374.0,0.0,0.0,0.0,0.0
2025-03-18 07:00:00,82,7.4,10.3,7.2,25.9,153.0,181.0,0.0,0.0,0.0,0.0
2025-03-18 08:00:00,82,6.8,9.6,4.8,17.6,158.0,217.0,0.0,0.0,0.0,0.0
2025-03-18 09:00:00,81,7.0,9.7,4.6,11.2,158.0,316.0,0.0,0.0,0.0,0.0
2025-03-18 10:00:00,81,7.2,9.8,4.8,9.5,156.0,424.0,0.0,0.0,0.0,0.0
2025-03-18 11:00:00,81,7.5,10.3,7.4,9.8,148.0,594.0,0.0,0.0,0.0,0.0
2025-03-18 12:00:00,99,6.2,6.6,14.2,12.2,141.0,819.0,0.0,0.0,0.0,0.0
2025-03-18 13:00:00,114,21.1,21.5,45.4,13.6,102.0,1185.0,0.0,0.0,0.0,0.0
2025-03-18 14:00:00,112,37.4,37.8,88.1,15.5,49.0,1606.0,0.0,0.0,0.0,0.0
2025-03-18 15:00:00,93,43.3,44.0,117.1,16.2,10.0,1813.0,0.0,0.0,0.0,0.0
2025-03-18 16:00:00,78,42.5,43.7,121.1,14.7,0.0,1632.0,0.0,0.0,0.0,0.0
2025-03-18 17:00:00,76,39.9,41.7,111.5,12.0,4.0,1237.0,0.0,0.0,0.0,0.0
2025-03-18 18:00:00,74,35.4,37.3,97.4,9.5,12.0,886.0,0.0,0.0,0.0,0.0
2025-03-18 19:00:00,73,29.8,31.5,78.9,7.5,23.0,654.0,0.0,0.0,0.0,0.0
2025-03-18 20:00:00,72,24.4,25.9,55.9,5.6,39.0,467.0,0.0,0.0,0.0,0.0
2025-03-18 21:00:00,72,19.8,21.4,36.9,4.1,52.0,357.0,0.0,0.0,0.0,0.0
2025-03-18 22:00:00,72,16.9,18.4,24.0,3.2,61.0,320.0,0.0,0.0,0.0,0.0
2025-03-18 23:00:00,72,15.1,16.7,15.0,2.8,68.0,361.0,0.0,0.0,0.0,0.0
2025-03-19 00:00:00,72,17.1,18.3,15.3,3.8,62.0,527.0,0.0,0.0,0.0,0.0
2025-03-19 01:00:00,72,15.8,17.2,24.1,3.7,52.0,982.0,0.0,0.0,0.0,0.0
2025-03-19 02:00:00,72,18.2,19.8,35.8,3.8,39.0,1563.0,0.0,0.0,0.0,0.0
2025-03-19 03:00:00,72,23.2,25.1,41.7,5.8,39.0,1826.0,0.0,0.0,0.0,0.0
2025-03-19 04:00:00,71,24.5,27.6,36.2,11.8,62.0,1455.0,0.0,0.0,0.0,0.0
2025-03-19 05:00:00,71,12.5,17.0,24.8,19.7,97.0,766.0,0.0,0.0,0.0,0.0
2025-03-19 06:00:00,71,11.9,16.9,15.3,24.2,125.0,264.0,0.0,0.0,0.0,0.0
2025-03-19 07:00:00,72,10.5,15.7,10.0,22.1,139.0,173.0,0.0,0.0,0.0,0.0
